Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789144965,1,,Aggregated,1.000000,0.000000,32,35,46,84,490,11000,14000,14000,14000,14000,14000,155,0,32,765.1478555025352,27.07879990339279,14109.889000296593,257.94193548387096
1789144966,1,,Aggregated,1.000000,0.000000,32,35,46,83,490,11000,14000,14000,14000,14000,14000,156,0,32,760.4364852739307,27.07879990339279,14109.889000296593,258.34615384615387
1789144969,1,,Aggregated,1.000000,0.000000,32,36,47,90,530,13000,14000,29000,29000,29000,29000,160,0,32,1103.0762993922108,27.07879990339279,28654.97149991989,253.8875
1789144970,1,,Aggregated,1.200000,0.000000,32,37,51,90,530,11000,14000,29000,29000,29000,29000,164,0,32,1080.7692762365928,27.07879990339279,28654.97149991989,249.7439024390244
1789144971,1,,Aggregated,1.100000,0.000000,32,36,50,90,530,11000,14000,29000,29000,29000,29000,165,0,32,1074.4021842595866,27.07879990339279,28654.97149991989,250.26666666666668
1789144972,1,,Aggregated,1.000000,0.000000,32,37,50,89,530,11000,14000,29000,29000,29000,29000,166,0,32,1068.233489172623,27.07879990339279,28654.97149991989,250.69277108433735
1789144973,1,,Aggregated,1.300000,0.000000,32,37,50,89,530,11000,14000,29000,29000,29000,29000,167,0,32,1062.0321443271962,27.07879990339279,28654.97149991989,251.11377245508982
1789144974,1,,Aggregated,1.300000,0.000000,32,36,50,89,530,11000,14000,29000,29000,29000,29000,168,0,32,1055.8858589447614,27.07879990339279,28654.97149991989,251.5297619047619
1789144975,1,,Aggregated,1.300000,0.000000,32,36,50,89,530,11000,14000,29000,29000,29000,29000,169,0,32,1049.8220905491742,27.07879990339279,28654.97149991989,251.94082840236686
1789144976,1,,Aggregated,1.300000,0.000000,32,36,50,89,530,11000,14000,29000,29000,29000,29000,170,0,32,1043.8319782522015,27.07879990339279,28654.97149991989,252.3470588235294
